 ID, Reactor ID, Operator ID, Batch Date, Yield Rate, Temperature, Pressure, Duration, Product, Status
300235529,1391524265,430730549,2024-01-25 00:00:00 UTC,0.9471504804175479,151.0,10.0,8.1,Polyethylene,COMPLETED
1363357293,540354194,2040432219,2024-01-26 00:00:00 UTC,0.9864377977135268,151.73205080756887,10.0,8.173205080756887,Polyethylene,COMPLETED
214118776,109670600,785252162,2024-01-26 00:00:00 UTC,0.9719036951599216,151.73205080756887,10.0,8.173205080756887,Polyethylene,COMPLETED
1060190451,2146327212,725827073,2024-01-26 00:00:00 UTC,0.8971044198885598,151.73205080756887,10.0,8.173205080756887,Polyethylene,COMPLETED
2095468030,996086096,1522063614,2024-01-26 00:00:00 UTC,0.974660478478959,151.73205080756887,10.0,8.173205080756887,Polyethylene,COMPLETED
1141474596,1830800586,1470653774,2024-01-26 00:00:00 UTC,0.9350920813442407,151.73205080756887,10.0,8.173205080756887,Polyethylene,COMPLETED
630563350,1391524265,1470653774,2024-01-26 00:00:00 UTC,0.9683495171445666,151.73205080756887,10.0,8.173205080756887,Polyethylene,COMPLETED
1872342213,540354194,273056157,2024-01-27 00:00:00 UTC,0.9073414097049486,152.0,10.0,8.2,Polyethylene,COMPLETED
959870347,109670600,2011624881,2024-01-27 00:00:00 UTC,0.9748986416850502,152.0,10.0,8.2,Polyethylene,COMPLETED
1160283667,2146327212,1522063614,2024-01-27 00:00:00 UTC,0.9700589939689932,152.0,10.0,8.2,Polyethylene,COMPLETED
737975042,1070369293,1522063614,2024-01-27 00:00:00 UTC,0.9481224548931955,152.0,10.0,8.2,Polyethylene,COMPLETED
859504741,1383013742,536395996,2024-01-27 00:00:00 UTC,0.9755432238329258,152.0,10.0,8.2,Polyethylene,COMPLETED
78375826,1830800586,409611738,2024-01-27 00:00:00 UTC,0.9665929141346178,152.0,10.0,8.2,Polyethylene,COMPLETED
502856066,1391524265,409611738,2024-01-27 00:00:00 UTC,0.9838039784765965,152.0,10.0,8.2,Polyethylene,COMPLETED
930929555,540354194,785252162,2024-01-28 00:00:00 UTC,0.9770241199827439,151.73205080756887,10.0,8.173205080756887,Polyethylene,COMPLETED
570287737,109670600,2011624881,2024-01-28 00:00:00 UTC,0.9598093523639476,151.73205080756887,10.0,8.173205080756887,Polyethylene,COMPLETED
1124671189,172718792,1810323897,2024-01-28 00:00:00 UTC,0.9233634719582129,151.73205080756887,10.0,8.173205080756887,Polyethylene,COMPLETED
1571374332,2146327212,1153985145,2024-01-28 00:00:00 UTC,0.9481291670689258,151.73205080756887,10.0,8.173205080756887,Polyethylene,COMPLETED
983188186,996086096,1153985145,2024-01-28 00:00:00 UTC,0.9449300249114514,151.73205080756887,10.0,8.173205080756887,Polyethylene,COMPLETED
