 Grid Asset ID, Asset Type, Installation Date, Current Score, Location ID
4780184,Switch,2021-05-28 00:00:00 UTC,0.7691250571077929,1408913944
919304075,Transformer,2020-06-22 00:00:00 UTC,0.9187840369073388,1886397906
1091557551,Pole,2016-11-04 00:00:00 UTC,0.6290713044587091,2029903910
1084618584,Pole,2020-02-26 00:00:00 UTC,0.7651298280193752,1144840752
27318986,Pole,2019-02-10 00:00:00 UTC,0.5697834985376937,1144840752
1128282446,Pole,2014-04-02 00:00:00 UTC,0.80686564409205,1137426217
1433806105,Transformer,2010-09-26 00:00:00 UTC,0.8854545857363838,1886397906
1426237174,Pole,2023-12-11 00:00:00 UTC,0.9380205746350034,2029903910
1184082325,Transformer,2022-09-11 00:00:00 UTC,0.6739869711619549,1886397906
839820144,Switch,2023-08-12 00:00:00 UTC,0.5622696985523183,1408913944
558432651,Transformer,2022-02-27 00:00:00 UTC,0.9049492869517868,1408913944
851740554,Pole,2018-05-09 00:00:00 UTC,0.6762407187456738,1886397906
864362624,Transformer,2012-04-10 00:00:00 UTC,0.8909099545135053,1886397906
1469853313,Transformer,2021-04-06 00:00:00 UTC,0.6611504425341714,1408913944
51610914,Pole,2015-12-26 00:00:00 UTC,0.6411866257125363,1408913944
72824529,Pole,2011-11-22 00:00:00 UTC,0.9492530395973753,2029903910
1895344870,Switch,2010-03-03 00:00:00 UTC,0.6378517434142046,1144840752
819574396,Transformer,2011-06-03 00:00:00 UTC,0.5809060487705715,2029903910
595349243,Switch,2016-09-20 00:00:00 UTC,0.5607154203370298,1886397906
505178565,Transformer,2010-03-10 00:00:00 UTC,0.5997580136087389,2029903910
827774912,Transformer,2018-06-25 00:00:00 UTC,0.9148790013336842,1144840752
350506755,Switch,2022-03-25 00:00:00 UTC,0.6002761092311757,1137426217
933174471,Transformer,2014-04-20 00:00:00 UTC,0.8634556998435017,1144840752
345999407,Switch,2020-07-15 00:00:00 UTC,0.8948997028479708,1144840752
1712638585,Transformer,2020-04-16 00:00:00 UTC,0.6694526615810361,1886397906
509873158,Transformer,2012-09-22 00:00:00 UTC,0.604741744239021,2029903910
1625944917,Transformer,2021-02-12 00:00:00 UTC,0.5047498970129949,1137426217
907641990,Switch,2021-12-07 00:00:00 UTC,0.8265312247032118,2029903910
512250627,Transformer,2019-08-15 00:00:00 UTC,0.6684932130492773,1144840752
802307626,Transformer,2023-06-10 00:00:00 UTC,0.8412547464491793,2029903910
2018752535,Switch,2023-08-12 00:00:00 UTC,0.6592097191483981,1886397906
970983888,Transformer,2014-06-08 00:00:00 UTC,0.914922938621715,1144840752
245284085,Switch,2021-10-01 00:00:00 UTC,0.5749759220352725,1144840752
1611308251,Transformer,2011-09-02 00:00:00 UTC,0.62226002907274,1886397906
554410439,Transformer,2012-09-07 00:00:00 UTC,0.5275985792418035,1144840752
1073654851,Transformer,2019-08-19 00:00:00 UTC,0.8520033350146566,1144840752
124427040,Switch,2016-05-28 00:00:00 UTC,0.7481469184636291,1886397906
338894256,Transformer,2017-10-17 00:00:00 UTC,0.5139671550843543,1144840752
321811682,Pole,2015-07-18 00:00:00 UTC,0.8915527479202837,1886397906
334079007,Transformer,2021-09-25 00:00:00 UTC,0.5000341298785203,1886397906
1581610583,Pole,2023-04-14 00:00:00 UTC,0.9515114217504977,2029903910
1863695125,Transformer,2023-01-19 00:00:00 UTC,0.6409077317407895,1144840752
961403576,Transformer,2018-04-17 00:00:00 UTC,0.8893939215285334,2029903910
1867270764,Pole,2015-05-08 00:00:00 UTC,0.658584877839135,2029903910
1983540423,Pole,2022-02-24 00:00:00 UTC,0.6435835643519194,1886397906
279829393,Pole,2010-02-14 00:00:00 UTC,0.6493246924903275,1144840752
1353187387,Transformer,2020-12-18 00:00:00 UTC,0.8383543294627891,1144840752
675148233,Transformer,2012-10-20 00:00:00 UTC,0.8744316812028707,2029903910
938461466,Transformer,2019-05-13 00:00:00 UTC,0.9731798532072042,1144840752
640888034,Switch,2010-10-09 00:00:00 UTC,0.8008686717986003,1408913944
1496244007,Transformer,2020-05-11 00:00:00 UTC,0.5881019086928431,1886397906
1404252512,Pole,2023-02-13 00:00:00 UTC,0.7907849077608549,1137426217
1481204381,Switch,2018-07-04 00:00:00 UTC,0.5073185832631123,1886397906
1067445168,Transformer,2021-02-12 00:00:00 UTC,0.6816469594703616,1886397906
836751020,Transformer,2023-04-01 00:00:00 UTC,0.7584078313480409,1408913944
1782762760,Switch,2018-12-09 00:00:00 UTC,0.7036828672425679,2029903910
1937543861,Switch,2018-07-06 00:00:00 UTC,0.7842963506398201,1137426217
151308472,Transformer,2010-11-27 00:00:00 UTC,0.7642766768098739,1144840752
1269382035,Transformer,2017-03-16 00:00:00 UTC,0.6295306108970957,1408913944
1918972677,Transformer,2012-01-06 00:00:00 UTC,0.9655362582882754,1408913944
2034451054,Transformer,2020-06-08 00:00:00 UTC,0.5203086966447491,1144840752
614633311,Transformer,2022-11-08 00:00:00 UTC,0.5021454042390405,2029903910
1664255168,Transformer,2014-05-20 00:00:00 UTC,0.507157595245254,1886397906
1303600843,Transformer,2014-04-28 00:00:00 UTC,0.8634847937092547,1144840752
525475944,Transformer,2017-08-18 00:00:00 UTC,0.5817283332197181,1137426217
567659246,Transformer,2017-09-18 00:00:00 UTC,0.794313625966141,2029903910
1541916638,Transformer,2014-03-23 00:00:00 UTC,0.5412263465904253,1137426217
573106416,Transformer,2011-05-20 00:00:00 UTC,0.6368757752393877,2029903910
1016686292,Transformer,2010-05-21 00:00:00 UTC,0.501028346612852,2029903910
2033569249,Transformer,2012-07-03 00:00:00 UTC,0.6990337825113075,1137426217
418898946,Switch,2011-08-21 00:00:00 UTC,0.6259151177517601,1886397906
177906279,Pole,2013-04-15 00:00:00 UTC,0.745441401183522,1886397906
171588954,Pole,2016-02-08 00:00:00 UTC,0.5647380147463406,1886397906
1636760739,Transformer,2018-11-08 00:00:00 UTC,0.7008256063711154,1144840752
1929420826,Transformer,2010-04-01 00:00:00 UTC,0.558779270083249,1137426217
1261286522,Transformer,2017-01-24 00:00:00 UTC,0.596913644586577,1408913944
1608187270,Transformer,2017-12-25 00:00:00 UTC,0.6991012681094311,1886397906
1062742923,Transformer,2019-07-22 00:00:00 UTC,0.8425925476166096,1408913944
925677852,Switch,2018-12-18 00:00:00 UTC,0.7588075961703631,2029903910
1631580684,Pole,2022-04-06 00:00:00 UTC,0.7944649216757567,1408913944
1952124482,Transformer,2018-08-05 00:00:00 UTC,0.7069880878733599,1408913944
957530617,Pole,2018-12-11 00:00:00 UTC,0.5410414402439088,1886397906
599002151,Pole,2010-11-17 00:00:00 UTC,0.9246866811418798,1144840752
2051037567,Transformer,2018-09-13 00:00:00 UTC,0.7837103247481161,1886397906
1491438554,Switch,2018-08-08 00:00:00 UTC,0.7935218784115906,1408913944
1395706152,Switch,2010-04-12 00:00:00 UTC,0.5959332891754301,1144840752
6685241,Transformer,2014-11-06 00:00:00 UTC,0.849753065167852,1886397906
1923979150,Transformer,2015-05-24 00:00:00 UTC,0.7481283039146903,1137426217
1484592069,Switch,2013-04-06 00:00:00 UTC,0.8274995695970409,1408913944
2048518015,Pole,2013-04-26 00:00:00 UTC,0.7730845783987457,2029903910
1850765755,Pole,2022-12-01 00:00:00 UTC,0.9785296347440008,1408913944
466882261,Transformer,2021-11-20 00:00:00 UTC,0.7760914221833046,1137426217
120714055,Switch,2010-11-09 00:00:00 UTC,0.5211145916669496,1137426217
1496645327,Pole,2015-03-13 00:00:00 UTC,0.7641450812295351,1144840752
1652574080,Transformer,2018-06-14 00:00:00 UTC,0.6804012508009298,1137426217
228952791,Pole,2015-07-25 00:00:00 UTC,0.6414467642549302,1144840752
102828835,Switch,2022-07-28 00:00:00 UTC,0.5955225718671566,1144840752
1741933600,Transformer,2020-11-14 00:00:00 UTC,0.8641180030520342,2029903910
2050760332,Transformer,2012-10-12 00:00:00 UTC,0.7898004622786858,1408913944
235521188,Transformer,2011-05-12 00:00:00 UTC,0.7693902588772125,1137426217
87553337,Pole,2021-11-17 00:00:00 UTC,0.5004494880288987,1408913944
528748957,Transformer,2020-08-22 00:00:00 UTC,0.6218108071579732,1137426217
1680073879,Transformer,2015-03-17 00:00:00 UTC,0.7088293204630738,1408913944
931007180,Switch,2017-07-13 00:00:00 UTC,0.5721471259873644,1137426217
980281333,Transformer,2015-06-17 00:00:00 UTC,0.7794774102599116,2029903910
2042619925,Transformer,2015-05-03 00:00:00 UTC,0.8348363427015101,1408913944
588908435,Switch,2016-12-18 00:00:00 UTC,0.5556618197539741,2029903910
1824286220,Switch,2022-02-10 00:00:00 UTC,0.9594579913159388,1408913944
600548615,Transformer,2012-02-17 00:00:00 UTC,0.727663527352602,1886397906
1407009663,Transformer,2011-10-04 00:00:00 UTC,0.8051504985856752,1408913944
133385223,Transformer,2021-04-24 00:00:00 UTC,0.5852049913567428,2029903910
1850630812,Transformer,2021-07-02 00:00:00 UTC,0.8863449969177448,1144840752
531427830,Transformer,2011-03-15 00:00:00 UTC,0.5435636702392204,1408913944
69247287,Transformer,2016-05-26 00:00:00 UTC,0.7503125367915667,1408913944
502563562,Transformer,2010-07-16 00:00:00 UTC,0.9110248866749762,1886397906
1228034865,Transformer,2022-06-18 00:00:00 UTC,0.5485575578288742,1886397906
409858343,Pole,2019-06-03 00:00:00 UTC,0.883706299038472,1144840752
121499427,Transformer,2021-02-03 00:00:00 UTC,0.7230993533506389,1886397906
1127367350,Switch,2017-11-10 00:00:00 UTC,0.9312789409868298,1137426217
359622380,Transformer,2020-09-20 00:00:00 UTC,0.7853962425658607,1144840752
198065752,Pole,2012-10-12 00:00:00 UTC,0.7451577661726791,1408913944
878384811,Transformer,2010-12-04 00:00:00 UTC,0.5027057420821108,2029903910
675847723,Switch,2012-10-22 00:00:00 UTC,0.5733896396291542,1137426217
1171966240,Switch,2010-12-14 00:00:00 UTC,0.9856424118748017,2029903910
1048143901,Transformer,2020-04-16 00:00:00 UTC,0.6657407698486655,1886397906
1821078483,Transformer,2019-02-17 00:00:00 UTC,0.9743487040445513,1144840752
1107546876,Transformer,2013-09-28 00:00:00 UTC,0.652241437398901,1137426217
1611660868,Pole,2011-08-26 00:00:00 UTC,0.8861786492450558,2029903910
874771567,Transformer,2018-01-09 00:00:00 UTC,0.5174818686953057,1408913944
237344995,Transformer,2019-01-10 00:00:00 UTC,0.898066534743406,1886397906
469232547,Pole,2019-01-27 00:00:00 UTC,0.9654130575779086,1137426217
958429355,Switch,2018-02-26 00:00:00 UTC,0.7709165604906713,1144840752
1107067568,Switch,2022-04-09 00:00:00 UTC,0.6297377572962799,1886397906
1323183394,Transformer,2019-09-25 00:00:00 UTC,0.5916037548150639,1886397906
936646439,Transformer,2019-08-07 00:00:00 UTC,0.9599789372129349,1886397906
436309761,Pole,2010-04-01 00:00:00 UTC,0.5693892378735066,2029903910
2098984987,Switch,2019-11-04 00:00:00 UTC,0.8626222227934599,2029903910
1680478267,Pole,2018-09-23 00:00:00 UTC,0.5801281756018628,1137426217
462392933,Transformer,2010-02-17 00:00:00 UTC,0.5090355283371123,1886397906
47678780,Pole,2012-09-25 00:00:00 UTC,0.6882173647987059,2029903910
128757429,Transformer,2017-03-26 00:00:00 UTC,0.67738311388046,1408913944
471842156,Pole,2020-01-27 00:00:00 UTC,0.5258871108967941,1886397906
391441382,Pole,2022-11-01 00:00:00 UTC,0.9418799339857249,1408913944
37774281,Pole,2018-04-01 00:00:00 UTC,0.8471097570108974,1137426217
316151018,Switch,2012-11-07 00:00:00 UTC,0.6060400715918393,1886397906
494481194,Pole,2011-04-03 00:00:00 UTC,0.7151449424930695,1137426217
1684274064,Transformer,2014-05-22 00:00:00 UTC,0.8994141993963384,1137426217
419206286,Pole,2013-05-13 00:00:00 UTC,0.6410738648221747,1886397906
1912233727,Transformer,2012-05-17 00:00:00 UTC,0.5253483045294622,1408913944
72975605,Transformer,2010-08-20 00:00:00 UTC,0.5769817427366892,1144840752
979122132,Pole,2016-09-03 00:00:00 UTC,0.7664651312035784,1137426217
538075146,Transformer,2016-10-03 00:00:00 UTC,0.8230464031173541,1408913944
859693285,Transformer,2013-08-08 00:00:00 UTC,0.7206047359563184,2029903910
2052993656,Transformer,2019-06-12 00:00:00 UTC,0.5314762706915777,2029903910
293315252,Transformer,2019-04-14 00:00:00 UTC,0.7656144825754092,1137426217
543565335,Switch,2011-01-19 00:00:00 UTC,0.5146450594029444,1144840752
668025557,Pole,2016-06-22 00:00:00 UTC,0.6547858314386255,1144840752
31109579,Switch,2012-02-24 00:00:00 UTC,0.5804364792588365,1408913944
618878260,Pole,2016-02-27 00:00:00 UTC,0.7937306649262721,1144840752
1647805132,Transformer,2019-05-26 00:00:00 UTC,0.9481425174044082,1137426217
2096634718,Switch,2010-03-26 00:00:00 UTC,0.8154066165499712,1144840752
1780891678,Pole,2014-06-26 00:00:00 UTC,0.6043901938680121,1408913944
2060094233,Pole,2014-01-09 00:00:00 UTC,0.8679592585724216,1886397906
1765656766,Pole,2019-03-26 00:00:00 UTC,0.563456564613567,2029903910
819720234,Pole,2011-04-23 00:00:00 UTC,0.5660137286804281,2029903910
512264267,Transformer,2014-03-28 00:00:00 UTC,0.9626527226013124,1408913944
1739247946,Transformer,2021-06-10 00:00:00 UTC,0.7301761469485284,1886397906
722642048,Transformer,2010-04-03 00:00:00 UTC,0.6168152294298013,1137426217
2118530994,Switch,2019-01-10 00:00:00 UTC,0.8298393702450284,2029903910
1531141904,Pole,2010-01-07 00:00:00 UTC,0.6854348315280808,1137426217
1862788514,Transformer,2017-10-16 00:00:00 UTC,0.5701170645644109,2029903910
1195977310,Switch,2014-10-20 00:00:00 UTC,0.9039548271030702,1144840752
743335688,Pole,2023-02-12 00:00:00 UTC,0.5807123419405991,2029903910
1327167560,Pole,2013-02-15 00:00:00 UTC,0.6684875986326622,1408913944
1252520555,Pole,2012-02-20 00:00:00 UTC,0.8477457924774744,1137426217
2123548157,Transformer,2022-10-06 00:00:00 UTC,0.9251619164280308,2029903910
1518109984,Switch,2016-06-25 00:00:00 UTC,0.5708952041035126,1408913944
1412576725,Switch,2014-05-24 00:00:00 UTC,0.644828309120504,2029903910
578478737,Pole,2021-05-04 00:00:00 UTC,0.558131472499506,1144840752
402711722,Transformer,2014-10-17 00:00:00 UTC,0.7743467531083139,1886397906
1776001856,Transformer,2019-03-05 00:00:00 UTC,0.9410793013879248,1137426217
177133287,Transformer,2019-07-04 00:00:00 UTC,0.9848678921144696,1408913944
1710635454,Switch,2016-06-13 00:00:00 UTC,0.5306730522295707,1886397906
1133923107,Transformer,2013-08-15 00:00:00 UTC,0.655922020459645,1137426217
125588628,Transformer,2016-11-15 00:00:00 UTC,0.5631408978346117,1137426217
2111035828,Transformer,2019-03-17 00:00:00 UTC,0.6809902922735025,1886397906
949274942,Switch,2011-05-22 00:00:00 UTC,0.557794578155137,1408913944
1158919758,Transformer,2014-09-08 00:00:00 UTC,0.6234888686601645,1144840752
679554910,Transformer,2018-03-04 00:00:00 UTC,0.7112784977028729,1886397906
1622124015,Switch,2010-11-19 00:00:00 UTC,0.6832460280344339,1408913944
1029884231,Transformer,2020-04-21 00:00:00 UTC,0.5233179314019617,1408913944
1484003563,Transformer,2023-12-23 00:00:00 UTC,0.5497978331808541,1886397906
1713947109,Transformer,2015-12-06 00:00:00 UTC,0.9232433652471372,1408913944
1527934363,Transformer,2013-12-26 00:00:00 UTC,0.5071596184948572,2029903910
481342742,Pole,2023-10-05 00:00:00 UTC,0.576113735286873,1886397906
789357129,Transformer,2010-04-07 00:00:00 UTC,0.9572366233540089,1137426217
1853519488,Transformer,2015-07-01 00:00:00 UTC,0.5192189483939287,1137426217
712405819,Transformer,2018-05-02 00:00:00 UTC,0.6899045826080772,2029903910
762672202,Transformer,2016-08-07 00:00:00 UTC,0.5483404800807837,1408913944
1042318905,Pole,2011-09-21 00:00:00 UTC,0.682143631738685,1144840752
2072979224,Transformer,2016-08-11 00:00:00 UTC,0.9418547395355334,1886397906
551575412,Pole,2021-01-07 00:00:00 UTC,0.7410068562763701,1144840752
1242060909,Pole,2017-03-13 00:00:00 UTC,0.780778520541078,2029903910
1973372727,Pole,2016-12-17 00:00:00 UTC,0.6752518440467996,1886397906
1504202451,Pole,2016-11-02 00:00:00 UTC,0.6350302184264194,2029903910
902396590,Transformer,2018-09-10 00:00:00 UTC,0.7364428996722161,1408913944
932345605,Transformer,2013-03-10 00:00:00 UTC,0.7366201779456981,2029903910
531966183,Transformer,2023-01-17 00:00:00 UTC,0.6573695324618984,1886397906
520546570,Switch,2013-03-15 00:00:00 UTC,0.964284344585497,1886397906
1972281969,Transformer,2018-09-02 00:00:00 UTC,0.6344810212445483,1144840752
733555726,Pole,2016-03-07 00:00:00 UTC,0.5258847040150936,1408913944
1617165130,Switch,2021-12-24 00:00:00 UTC,0.9306931463105294,1144840752
551108588,Pole,2011-01-15 00:00:00 UTC,0.9310820315729004,1144840752
2113744436,Transformer,2017-08-05 00:00:00 UTC,0.5716368693004684,2029903910
1298254398,Switch,2011-12-03 00:00:00 UTC,0.6634549268799366,2029903910
786921252,Switch,2010-09-23 00:00:00 UTC,0.7398355649724939,1886397906
396932322,Pole,2021-08-13 00:00:00 UTC,0.6499438971340752,1144840752
434700718,Transformer,2014-05-02 00:00:00 UTC,0.9793049152521325,1137426217
268767385,Transformer,2022-12-23 00:00:00 UTC,0.7090671187531299,1408913944
1855627152,Pole,2022-02-07 00:00:00 UTC,0.5122962338819612,1408913944
1380993399,Pole,2014-10-08 00:00:00 UTC,0.569128088283024,1144840752
1822756112,Pole,2021-10-23 00:00:00 UTC,0.7406233045956498,1408913944
734494768,Transformer,2022-01-21 00:00:00 UTC,0.5284284190441846,2029903910
366122910,Pole,2016-12-22 00:00:00 UTC,0.8442849595276957,1137426217
1882795529,Pole,2021-10-03 00:00:00 UTC,0.8610777901760106,1408913944
409183708,Pole,2018-07-14 00:00:00 UTC,0.5590648527920308,1137426217
1189021730,Transformer,2010-02-21 00:00:00 UTC,0.921179580745251,1137426217
1927309806,Transformer,2023-05-27 00:00:00 UTC,0.8678658602576788,2029903910
1584816926,Transformer,2018-04-13 00:00:00 UTC,0.7897764064012585,1137426217
1986893654,Transformer,2017-02-02 00:00:00 UTC,0.7645330973975053,1886397906
225065982,Switch,2022-03-11 00:00:00 UTC,0.5554607870804803,1137426217
1448725726,Transformer,2018-03-15 00:00:00 UTC,0.7271540863608159,1886397906
1686828712,Switch,2022-08-21 00:00:00 UTC,0.8567034631280889,1408913944
1755673371,Switch,2019-11-13 00:00:00 UTC,0.5190204766109237,2029903910
1863577758,Pole,2021-04-02 00:00:00 UTC,0.8544599109048081,2029903910
624313004,Switch,2021-05-12 00:00:00 UTC,0.7491927413282577,2029903910
1000940290,Transformer,2019-07-07 00:00:00 UTC,0.6558320468732217,1137426217
93085205,Switch,2018-06-21 00:00:00 UTC,0.9710043379360597,1408913944
1426200665,Switch,2011-05-10 00:00:00 UTC,0.764125055440835,1137426217
1496493643,Transformer,2019-04-26 00:00:00 UTC,0.7368040772566187,1886397906
922060652,Transformer,2018-03-01 00:00:00 UTC,0.5142614655163131,1408913944
1068338322,Transformer,2016-06-26 00:00:00 UTC,0.9319695323006928,2029903910
1044021536,Switch,2015-06-16 00:00:00 UTC,0.9234582673347895,1144840752
781688364,Transformer,2020-02-12 00:00:00 UTC,0.9836981808807224,1886397906
1816063390,Transformer,2016-12-26 00:00:00 UTC,0.6620494832116379,1137426217
691146382,Transformer,2017-10-14 00:00:00 UTC,0.6627307317733258,1408913944
