 ID, Campaign ID, Platform ID, Invoice ID, Amount, Spend Date
149806756,249371086,140286895,1553756007,841.5370586947057,2024-01-03 00:00:00 UTC
1102581844,249371086,1194265136,531461821,831.1985261447527,2024-01-03 00:00:00 UTC
624629258,249371086,1141644582,420890755,978.5289851282273,2024-01-03 00:00:00 UTC
164967738,249371086,1845341184,1056520747,966.1349127085176,2024-01-03 00:00:00 UTC
900202847,391290753,140286895,1805285157,717.5345380769891,2024-01-03 00:00:00 UTC
1144682961,391290753,1194265136,1262008375,659.8113657490967,2024-01-03 00:00:00 UTC
1357500132,391290753,1141644582,1699641553,648.7019741625629,2024-01-03 00:00:00 UTC
1348837635,391290753,1845341184,441031402,693.5207598517413,2024-01-03 00:00:00 UTC
1506078968,1017841391,140286895,2130659963,2191.6668844478345,2024-01-04 00:00:00 UTC
1050510245,1017841391,1194265136,1174062299,2152.64245728273,2024-01-04 00:00:00 UTC
200606579,1017841391,1141644582,561744681,2477.768491074932,2024-01-04 00:00:00 UTC
1425347530,1017841391,1845341184,1477387841,2444.8611804044426,2024-01-04 00:00:00 UTC
1415989788,1430930351,140286895,1317488519,1917.3957820628723,2024-01-04 00:00:00 UTC
987395397,1430930351,1194265136,538017715,2112.399305881189,2024-01-04 00:00:00 UTC
740473065,1430930351,1141644582,104637043,1921.2744948839518,2024-01-04 00:00:00 UTC
301586846,1430930351,1845341184,208885509,2251.2144483090838,2024-01-04 00:00:00 UTC
474329375,104647731,140286895,177950912,1640.647548097633,2024-01-04 00:00:00 UTC
1250418739,104647731,1194265136,790899897,1879.4459344083705,2024-01-04 00:00:00 UTC
1128281348,104647731,1141644582,438847730,1582.6478892109608,2024-01-04 00:00:00 UTC
2134895752,104647731,1845341184,603023819,1699.4368905446963,2024-01-04 00:00:00 UTC
44446096,249371086,140286895,446689567,741.3561880060108,2024-01-04 00:00:00 UTC
1634403027,249371086,1194265136,503610429,836.6296088984213,2024-01-04 00:00:00 UTC
561430710,249371086,1141644582,427226173,837.9929854776133,2024-01-04 00:00:00 UTC
123358738,249371086,1845341184,929007883,855.4249834699667,2024-01-04 00:00:00 UTC
719821119,391290753,140286895,1154615011,579.0764288049837,2024-01-04 00:00:00 UTC
1249386660,391290753,1194265136,801115936,578.0765622451543,2024-01-04 00:00:00 UTC
1790137336,391290753,1141644582,1891563482,606.433606634408,2024-01-04 00:00:00 UTC
2000426791,391290753,1845341184,1266964099,582.8059974183501,2024-01-04 00:00:00 UTC
1237272689,1017841391,140286895,59495578,1674.7550347061435,2024-01-05 00:00:00 UTC
822041366,1017841391,1194265136,1796527792,1759.3658362265764,2024-01-05 00:00:00 UTC
1820724946,1017841391,1141644582,1577449492,1867.5459732230831,2024-01-05 00:00:00 UTC
221065924,1017841391,1845341184,1019190024,1784.870733125194,2024-01-05 00:00:00 UTC
731818592,1430930351,140286895,1807035603,1675.6728476209678,2024-01-05 00:00:00 UTC
276420614,1430930351,1194265136,1352533063,1501.0727458039894,2024-01-05 00:00:00 UTC
214381602,1430930351,1141644582,1370665232,1720.9799984542337,2024-01-05 00:00:00 UTC
2135255768,1430930351,1845341184,1572422585,1665.5896871457485,2024-01-05 00:00:00 UTC
2143819490,104647731,140286895,1618727460,1227.8721708821965,2024-01-05 00:00:00 UTC
925174560,104647731,1194265136,2089984725,1276.217671737938,2024-01-05 00:00:00 UTC
1324926083,104647731,1141644582,643347481,1356.574836646717,2024-01-05 00:00:00 UTC
432836803,104647731,1845341184,1987714954,1494.4212771803227,2024-01-05 00:00:00 UTC
185872118,249371086,140286895,1360921859,590.1017124449604,2024-01-05 00:00:00 UTC
1789327873,249371086,1194265136,472065125,570.550025465982,2024-01-05 00:00:00 UTC
95961358,249371086,1141644582,2090188284,649.5592841680864,2024-01-05 00:00:00 UTC
702141276,249371086,1845341184,1525393987,628.6588316613035,2024-01-05 00:00:00 UTC
1977979247,391290753,140286895,1091269609,462.4645029488384,2024-01-05 00:00:00 UTC
1650374051,391290753,1194265136,1530454307,492.78755843421254,2024-01-05 00:00:00 UTC
664679422,391290753,1141644582,1007633126,428.22451434355764,2024-01-05 00:00:00 UTC
459347632,391290753,1845341184,1784403777,485.10942785483655,2024-01-05 00:00:00 UTC
344032316,1017841391,140286895,1620405409,1458.6991566204651,2024-01-06 00:00:00 UTC
1023759231,1017841391,1194265136,882125051,1544.9434992973927,2024-01-06 00:00:00 UTC
677388764,1017841391,1141644582,1942935001,1379.7144251085454,2024-01-06 00:00:00 UTC
948347600,1017841391,1845341184,1298791639,1532.0901167515324,2024-01-06 00:00:00 UTC
979599920,1430930351,140286895,1136239154,1465.1684969814821,2024-01-06 00:00:00 UTC
554518343,1430930351,1194265136,1527185379,1359.6201667646492,2024-01-06 00:00:00 UTC
2088230181,1430930351,1141644582,1555187040,1224.271457405325,2024-01-06 00:00:00 UTC
1005235060,1430930351,1845341184,741774287,1451.238239587041,2024-01-06 00:00:00 UTC
1931151479,104647731,140286895,2138199935,1109.2304275752658,2024-01-06 00:00:00 UTC
961437364,104647731,1194265136,845540943,1043.1363533929582,2024-01-06 00:00:00 UTC
1760687913,104647731,1141644582,1518094133,1107.7138901420071,2024-01-06 00:00:00 UTC
1825430673,104647731,1845341184,535969589,1221.7468633668814,2024-01-06 00:00:00 UTC
1691731331,249371086,140286895,2111667999,533.9572879635649,2024-01-06 00:00:00 UTC
145609224,249371086,1194265136,93229845,544.0897429716457,2024-01-06 00:00:00 UTC
2081883304,249371086,1141644582,14228284,555.976609844649,2024-01-06 00:00:00 UTC
1461730838,249371086,1845341184,1547026799,502.6162107650568,2024-01-06 00:00:00 UTC
2127026698,391290753,140286895,791491469,411.67874098608803,2024-01-06 00:00:00 UTC
725761357,391290753,1194265136,1497365853,353.5959500762049,2024-01-06 00:00:00 UTC
239435100,391290753,1141644582,650399083,362.1223732421233,2024-01-06 00:00:00 UTC
718908679,391290753,1845341184,1273533981,337.9026376400252,2024-01-06 00:00:00 UTC
728810867,1017841391,140286895,685445846,1584.8652213885928,2024-01-07 00:00:00 UTC
2107994896,1017841391,1194265136,572748444,1524.524833717469,2024-01-07 00:00:00 UTC
1766082493,1017841391,1141644582,1804601986,1582.3424023214118,2024-01-07 00:00:00 UTC
825702042,1017841391,1845341184,639571588,1780.2668720474808,2024-01-07 00:00:00 UTC
26125389,1430930351,140286895,2096691124,1420.621662588731,2024-01-07 00:00:00 UTC
1216263571,1430930351,1194265136,1166502260,1546.4197535325104,2024-01-07 00:00:00 UTC
1099411629,1430930351,1141644582,367239413,1491.6251897019802,2024-01-07 00:00:00 UTC
239542288,1430930351,1845341184,1289352574,1622.498949050375,2024-01-07 00:00:00 UTC
694845496,104647731,140286895,1628448650,1201.6828756680832,2024-01-07 00:00:00 UTC
298681408,104647731,1194265136,500240347,1147.4055651864055,2024-01-07 00:00:00 UTC
1287102320,104647731,1141644582,94115581,1282.0428792726582,2024-01-07 00:00:00 UTC
1059233380,104647731,1845341184,2083497749,1130.0406183393734,2024-01-07 00:00:00 UTC
919594333,249371086,140286895,91743507,587.6521253663873,2024-01-07 00:00:00 UTC
1782074251,249371086,1194265136,1911116493,531.4777594193997,2024-01-07 00:00:00 UTC
1719155947,249371086,1141644582,432676594,618.0911963266288,2024-01-07 00:00:00 UTC
1404628245,249371086,1845341184,2130143644,518.5159356101087,2024-01-07 00:00:00 UTC
971984144,391290753,140286895,1966103016,411.0750006530497,2024-01-07 00:00:00 UTC
1782459690,391290753,1194265136,1648021517,382.2261697237402,2024-01-07 00:00:00 UTC
935434312,391290753,1141644582,1283818526,399.4555352920494,2024-01-07 00:00:00 UTC
1600322754,391290753,1845341184,878843719,420.4590094086364,2024-01-07 00:00:00 UTC
1238126442,1017841391,140286895,690095273,2200.4649385793837,2024-01-08 00:00:00 UTC
1312331747,1017841391,1194265136,1847611901,2047.4173996966472,2024-01-08 00:00:00 UTC
1504761795,1017841391,1141644582,1299681600,2323.108396625306,2024-01-08 00:00:00 UTC
1079887680,1017841391,1845341184,499409776,2061.4724899895946,2024-01-08 00:00:00 UTC
1442026778,1430930351,140286895,1755389317,2023.451255226738,2024-01-08 00:00:00 UTC
1705409607,1430930351,1194265136,1675441687,2065.87851143074,2024-01-08 00:00:00 UTC
238021931,1430930351,1141644582,665645538,2066.0841426102475,2024-01-08 00:00:00 UTC
1462845635,1430930351,1845341184,1824526680,1862.3771118911673,2024-01-08 00:00:00 UTC
776646791,104647731,140286895,1782660974,1654.2417938643655,2024-01-08 00:00:00 UTC
278743508,104647731,1194265136,1134239284,1713.826815938455,2024-01-08 00:00:00 UTC
1739710464,104647731,1141644582,1576407465,1600.3507117675613,2024-01-08 00:00:00 UTC
459982864,104647731,1845341184,954519206,1480.0036725244613,2024-01-08 00:00:00 UTC
457474643,249371086,140286895,784706168,744.5724023260693,2024-01-08 00:00:00 UTC
231103068,249371086,1194265136,2014843808,799.1122316235528,2024-01-08 00:00:00 UTC
1553074413,249371086,1141644582,1344667886,761.3479131557226,2024-01-08 00:00:00 UTC
1297395754,249371086,1845341184,347665916,726.8227132773605,2024-01-08 00:00:00 UTC
1956372571,391290753,140286895,1112976318,507.5225881388168,2024-01-08 00:00:00 UTC
484040868,391290753,1194265136,1078818272,513.5406247755371,2024-01-08 00:00:00 UTC
1024066727,391290753,1141644582,1905595800,529.1896653467,2024-01-08 00:00:00 UTC
964486464,391290753,1845341184,237226791,540.8160051497235,2024-01-08 00:00:00 UTC
409464025,1017841391,140286895,399086347,2400.056821000148,2024-01-09 00:00:00 UTC
2064960664,1017841391,1194265136,1882061637,2600.22447223664,2024-01-09 00:00:00 UTC
1860457219,1017841391,1141644582,1602712954,2395.5075611287666,2024-01-09 00:00:00 UTC
952561436,1017841391,1845341184,237454205,2415.189999419532,2024-01-09 00:00:00 UTC
2037200499,1430930351,140286895,711907422,2302.3096394676595,2024-01-09 00:00:00 UTC
517659801,1430930351,1194265136,358911734,2209.0786577828617,2024-01-09 00:00:00 UTC
435259835,1430930351,1141644582,122835240,2306.2670284065657,2024-01-09 00:00:00 UTC
2095922608,1430930351,1845341184,1053387139,2512.686834043833,2024-01-09 00:00:00 UTC
1826384046,104647731,140286895,419467346,1927.806651510621,2024-01-09 00:00:00 UTC
1653816721,104647731,1194265136,1380046212,1809.921646309547,2024-01-09 00:00:00 UTC
1778173861,104647731,1141644582,1963480036,1961.1922193689768,2024-01-09 00:00:00 UTC
1943924627,104647731,1845341184,282440184,2012.1884695813671,2024-01-09 00:00:00 UTC
440781102,249371086,140286895,2107825622,820.2101823488038,2024-01-09 00:00:00 UTC
1723264962,249371086,1194265136,1366123143,832.8231498298005,2024-01-09 00:00:00 UTC
1464920056,249371086,1141644582,292517234,912.1737112557608,2024-01-09 00:00:00 UTC
126207828,249371086,1845341184,760245801,950.5144014479624,2024-01-09 00:00:00 UTC
415730617,391290753,140286895,182331020,613.4075653885911,2024-01-09 00:00:00 UTC
1725546452,391290753,1194265136,956141268,616.0456246234858,2024-01-09 00:00:00 UTC
930867748,391290753,1141644582,1185434256,630.3781163009332,2024-01-09 00:00:00 UTC
1653334073,391290753,1845341184,1734086390,682.7521165018047,2024-01-09 00:00:00 UTC
731548171,1017841391,140286895,691854372,2778.384271836198,2024-01-10 00:00:00 UTC
1255315887,1017841391,1194265136,1453926872,2525.746428900698,2024-01-10 00:00:00 UTC
404291138,1017841391,1141644582,1343742587,2802.327699388921,2024-01-10 00:00:00 UTC
358996539,1017841391,1845341184,382632299,2667.837647753162,2024-01-10 00:00:00 UTC
1087178044,1430930351,140286895,1884420732,2570.237455414818,2024-01-10 00:00:00 UTC
616626678,1430930351,1194265136,1902159230,2709.4469905654364,2024-01-10 00:00:00 UTC
604175777,1430930351,1141644582,1836946324,2563.5058777786203,2024-01-10 00:00:00 UTC
1601620206,1430930351,1845341184,924814158,2403.910049016242,2024-01-10 00:00:00 UTC
454577956,104647731,140286895,954880903,2075.382988537187,2024-01-10 00:00:00 UTC
921243441,104647731,1194265136,2140154926,2241.609171421978,2024-01-10 00:00:00 UTC
393249954,104647731,1141644582,1140930585,1916.3200965864933,2024-01-10 00:00:00 UTC
56444599,104647731,1845341184,1465606535,2215.711896473809,2024-01-10 00:00:00 UTC
1782666658,249371086,140286895,789495985,974.9091593173935,2024-01-10 00:00:00 UTC
230856830,249371086,1194265136,2066085360,872.0863623695004,2024-01-10 00:00:00 UTC
476760525,249371086,1141644582,170129905,889.9046728264261,2024-01-10 00:00:00 UTC
1013655423,249371086,1845341184,395943082,1029.5801677352647,2024-01-10 00:00:00 UTC
1428435641,391290753,140286895,425872790,656.2028806581194,2024-01-10 00:00:00 UTC
471441172,391290753,1194265136,1532711848,733.8132431410143,2024-01-10 00:00:00 UTC
794477473,391290753,1141644582,387791292,724.8122336510339,2024-01-10 00:00:00 UTC
1623723114,391290753,1845341184,1561224145,748.1820797640576,2024-01-10 00:00:00 UTC
328541843,1017841391,140286895,1508885787,2330.615347684164,2024-01-11 00:00:00 UTC
685707090,1017841391,1194265136,1301688632,2223.800074900419,2024-01-11 00:00:00 UTC
1704312707,1017841391,1141644582,28498267,2498.465884042472,2024-01-11 00:00:00 UTC
52104852,1017841391,1845341184,1200053966,2612.560515684336,2024-01-11 00:00:00 UTC
1130269760,1430930351,140286895,2047087700,2102.9062987702277,2024-01-11 00:00:00 UTC
1964893260,1430930351,1194265136,898603588,2258.39496813124,2024-01-11 00:00:00 UTC
66240159,1430930351,1141644582,726385977,2352.172265987453,2024-01-11 00:00:00 UTC
136313061,1430930351,1845341184,1008976415,2267.451264659975,2024-01-11 00:00:00 UTC
1516564960,104647731,140286895,1246071237,1697.271509294694,2024-01-11 00:00:00 UTC
1824604030,104647731,1194265136,323287222,1762.0345216685257,2024-01-11 00:00:00 UTC
2126472649,104647731,1141644582,207335224,1820.6802616323027,2024-01-11 00:00:00 UTC
830251527,104647731,1845341184,872504580,1879.5594906874462,2024-01-11 00:00:00 UTC
1728439346,249371086,140286895,1163424551,807.7450423989288,2024-01-11 00:00:00 UTC
1192110906,249371086,1194265136,1107976189,866.4088733288884,2024-01-11 00:00:00 UTC
987394605,249371086,1141644582,263997185,875.0239841755629,2024-01-11 00:00:00 UTC
1785415530,249371086,1845341184,1216128455,833.4950998883285,2024-01-11 00:00:00 UTC
272670049,391290753,140286895,1276369600,593.0311282985994,2024-01-11 00:00:00 UTC
838095060,391290753,1194265136,199906900,642.9229781886675,2024-01-11 00:00:00 UTC
1894649009,391290753,1141644582,2042485573,566.6875831379176,2024-01-11 00:00:00 UTC
1872488334,391290753,1845341184,1937828306,632.3831862797423,2024-01-11 00:00:00 UTC
576562824,1017841391,140286895,220792646,1762.5067957905696,2024-01-12 00:00:00 UTC
1284907112,1017841391,1194265136,1864076487,1822.20945322645,2024-01-12 00:00:00 UTC
1855240281,1017841391,1141644582,384337725,1953.1783425668887,2024-01-12 00:00:00 UTC
1134884799,1017841391,1845341184,381981578,1865.123702281043,2024-01-12 00:00:00 UTC
703948906,1430930351,140286895,1957757152,1904.2319389830366,2024-01-12 00:00:00 UTC
1220131059,1430930351,1194265136,1571451464,1735.5170225705574,2024-01-12 00:00:00 UTC
767549817,1430930351,1141644582,128887914,1889.5320063034449,2024-01-12 00:00:00 UTC
299491513,1430930351,1845341184,1433057112,1651.517114956132,2024-01-12 00:00:00 UTC
1359984074,104647731,140286895,664586562,1511.5952267247665,2024-01-12 00:00:00 UTC
1127126274,104647731,1194265136,1076556477,1532.8286098445362,2024-01-12 00:00:00 UTC
177496548,104647731,1141644582,1572475728,1584.05942216525,2024-01-12 00:00:00 UTC
1372306133,104647731,1845341184,665360914,1566.13008854925,2024-01-12 00:00:00 UTC
1333458993,249371086,140286895,580794393,729.0153232509748,2024-01-12 00:00:00 UTC
1101715149,249371086,1194265136,1855465874,625.9643905750245,2024-01-12 00:00:00 UTC
609616410,249371086,1141644582,852616363,666.6281654627516,2024-01-12 00:00:00 UTC
1561771457,249371086,1845341184,2105408445,719.8933214992612,2024-01-12 00:00:00 UTC
1510716026,391290753,140286895,339257072,504.6832272612886,2024-01-12 00:00:00 UTC
1323733521,391290753,1194265136,327586348,469.22104950777333,2024-01-12 00:00:00 UTC
2114279554,391290753,1141644582,1729243923,437.68859975652765,2024-01-12 00:00:00 UTC
147107101,391290753,1845341184,165986485,432.9175479650041,2024-01-12 00:00:00 UTC
1649846434,1017841391,140286895,1021263880,1670.3806203500883,2024-01-13 00:00:00 UTC
549861592,1017841391,1194265136,1126395474,1527.8390552598562,2024-01-13 00:00:00 UTC
34011699,1017841391,1141644582,324782157,1735.4432952864897,2024-01-13 00:00:00 UTC
705858551,1017841391,1845341184,631297166,1497.6104175109338,2024-01-13 00:00:00 UTC
153076098,1430930351,140286895,1621158828,1435.0014414102184,2024-01-13 00:00:00 UTC
1212239734,1430930351,1194265136,860960159,1582.3519251545963,2024-01-13 00:00:00 UTC
1289248438,1430930351,1141644582,434477783,1493.7998366849517,2024-01-13 00:00:00 UTC
2093366800,1430930351,1845341184,356717287,1561.2621692771052,2024-01-13 00:00:00 UTC
264065315,104647731,140286895,203823222,1279.544432230452,2024-01-13 00:00:00 UTC
1118485982,104647731,1194265136,573209612,1140.6971275330416,2024-01-13 00:00:00 UTC
2075964565,104647731,1141644582,414129924,1159.6052198808968,2024-01-13 00:00:00 UTC
1331401079,104647731,1845341184,1391545757,1175.6460946395594,2024-01-13 00:00:00 UTC
1297143798,249371086,140286895,596232827,611.6099703467081,2024-01-13 00:00:00 UTC
1132786119,249371086,1194265136,1544355502,561.4925820674471,2024-01-13 00:00:00 UTC
393254154,249371086,1141644582,1415484353,530.0240893919787,2024-01-13 00:00:00 UTC
434486213,249371086,1845341184,1419173961,525.8043162969893,2024-01-13 00:00:00 UTC
706248932,391290753,140286895,283378497,399.46491865772003,2024-01-13 00:00:00 UTC
1015820262,391290753,1194265136,1284488743,397.32494729592526,2024-01-13 00:00:00 UTC
1954012081,391290753,1141644582,205068240,429.7708566732467,2024-01-13 00:00:00 UTC
1090335794,391290753,1845341184,272319403,380.82689030674476,2024-01-13 00:00:00 UTC
853778021,1017841391,140286895,2083298804,1810.6202243004323,2024-01-14 00:00:00 UTC
258442587,1017841391,1194265136,134698952,1784.5399812128414,2024-01-14 00:00:00 UTC
2070778235,1017841391,1141644582,808988239,1735.426632527083,2024-01-14 00:00:00 UTC
191993776,1017841391,1845341184,1084060256,1813.180517862027,2024-01-14 00:00:00 UTC
1349734733,1430930351,140286895,1987410034,1714.0317640412586,2024-01-14 00:00:00 UTC
107059001,1430930351,1194265136,1532989978,1701.6095911350897,2024-01-14 00:00:00 UTC
2031314664,1430930351,1141644582,852474941,1661.1963045362586,2024-01-14 00:00:00 UTC
500261854,1430930351,1845341184,804824992,1480.68055245744,2024-01-14 00:00:00 UTC
933591917,104647731,140286895,347627244,1236.4600845941052,2024-01-14 00:00:00 UTC
753442626,104647731,1194265136,214810214,1451.9080101658494,2024-01-14 00:00:00 UTC
1686090938,104647731,1141644582,1043304837,1302.5134327701828,2024-01-14 00:00:00 UTC
1393215024,104647731,1845341184,1728069814,1215.9530207229654,2024-01-14 00:00:00 UTC
2087704514,249371086,140286895,963550905,588.491212608367,2024-01-14 00:00:00 UTC
1345298230,249371086,1194265136,1479830431,611.5889648061632,2024-01-14 00:00:00 UTC
920473419,249371086,1141644582,1933477314,637.4035967065673,2024-01-14 00:00:00 UTC
2016069304,249371086,1845341184,588054438,571.376915128449,2024-01-14 00:00:00 UTC
936795386,391290753,140286895,1332224502,425.66339161872514,2024-01-14 00:00:00 UTC
2050106519,391290753,1194265136,135517894,455.831776072702,2024-01-14 00:00:00 UTC
376455422,391290753,1141644582,1923165941,429.6841620327672,2024-01-14 00:00:00 UTC
511149907,391290753,1845341184,1677235584,418.2201466837778,2024-01-14 00:00:00 UTC
1414821003,1017841391,140286895,1667049000,2474.1147850478474,2024-01-15 00:00:00 UTC
259436798,1017841391,1194265136,238880242,2174.3522110466406,2024-01-15 00:00:00 UTC
411037446,1017841391,1141644582,2104288598,2188.097975067888,2024-01-15 00:00:00 UTC
1496154239,1017841391,1845341184,1731811539,2426.0649763043834,2024-01-15 00:00:00 UTC
322135711,1430930351,140286895,914840811,2222.388854449119,2024-01-15 00:00:00 UTC
862993719,1430930351,1194265136,877907059,2111.090796616614,2024-01-15 00:00:00 UTC
1378660174,1430930351,1141644582,1067803731,1890.0988408084909,2024-01-15 00:00:00 UTC
1364478653,1430930351,1845341184,1621296309,2181.7896133563795,2024-01-15 00:00:00 UTC
281496508,104647731,140286895,1352675001,1561.238209043394,2024-01-15 00:00:00 UTC
91607547,104647731,1194265136,415625099,1823.6537447423725,2024-01-15 00:00:00 UTC
1269609108,104647731,1141644582,1692334570,1688.8583593425567,2024-01-15 00:00:00 UTC
1358054969,104647731,1845341184,1078359688,1816.861861605596,2024-01-15 00:00:00 UTC
275454959,249371086,140286895,2136755358,772.6175409288736,2024-01-15 00:00:00 UTC
637688958,249371086,1194265136,116033684,808.4267503323147,2024-01-15 00:00:00 UTC
2057029408,249371086,1141644582,23314480,795.8448897338574,2024-01-15 00:00:00 UTC
231485582,249371086,1845341184,1768302491,700.7525686307213,2024-01-15 00:00:00 UTC
57338426,391290753,140286895,1018533011,603.8660330081198,2024-01-15 00:00:00 UTC
1818526596,391290753,1194265136,1964114977,604.0250867755449,2024-01-15 00:00:00 UTC
796341075,391290753,1141644582,436165587,598.9434083838464,2024-01-15 00:00:00 UTC
980893474,391290753,1845341184,63606183,563.5869552308787,2024-01-15 00:00:00 UTC
1960114185,1017841391,140286895,1989658870,2965.835896357728,2024-01-16 00:00:00 UTC
1244898433,1017841391,1194265136,1301479747,2803.872791930264,2024-01-16 00:00:00 UTC
1720082939,1017841391,1141644582,966468963,2693.413264553077,2024-01-16 00:00:00 UTC
2139730187,1017841391,1845341184,1046935335,2864.3842019218614,2024-01-16 00:00:00 UTC
1176124091,1430930351,140286895,772162813,2690.0114451834543,2024-01-16 00:00:00 UTC
165468906,1430930351,1194265136,753034236,2258.2911401225306,2024-01-16 00:00:00 UTC
496509500,1430930351,1141644582,1930417461,2597.113806848858,2024-01-16 00:00:00 UTC
65689682,1430930351,1845341184,1217832144,2291.0233968248967,2024-01-16 00:00:00 UTC
905871476,104647731,140286895,1988440665,1999.0573477022774,2024-01-16 00:00:00 UTC
1776413192,104647731,1194265136,1944285355,2188.140676109177,2024-01-16 00:00:00 UTC
2082782733,104647731,1141644582,1895997251,1898.8875127256788,2024-01-16 00:00:00 UTC
1299197846,104647731,1845341184,1970490874,2035.4535081096494,2024-01-16 00:00:00 UTC
1490150881,249371086,140286895,2009925136,968.3006476218205,2024-01-16 00:00:00 UTC
300220786,249371086,1194265136,1037654053,1040.5651629247673,2024-01-16 00:00:00 UTC
1150398676,249371086,1141644582,276436692,872.0120615646687,2024-01-16 00:00:00 UTC
1770545919,249371086,1845341184,1377592664,865.4085230559256,2024-01-16 00:00:00 UTC
201908042,391290753,140286895,220991530,688.8288641699228,2024-01-16 00:00:00 UTC
2051886710,391290753,1194265136,1707989638,671.6116026079634,2024-01-16 00:00:00 UTC
1787501995,391290753,1141644582,554125674,699.0390464436975,2024-01-16 00:00:00 UTC
