 ID, Manifest ID, Location ID, Employee ID, Date, Duration, Fees, Status, Notes
1597774469,1664910990,1509019523,930819360,2024-02-21 00:00:00 UTC,4.0,1000.0,Cleared,
1419307123,44796478,1069451396,1189991438,2024-02-22 00:00:00 UTC,4.0,1000.0,Cleared,
1316240060,1979049041,1509019523,930819360,2024-02-23 00:00:00 UTC,4.0,1000.0,Cleared,
282335994,790770616,1148881892,805589879,2024-02-24 00:00:00 UTC,4.0,1000.0,Cleared,
939813834,1964412196,1148881892,805589879,2024-02-24 00:00:00 UTC,4.0,1000.0,Cleared,
1369503488,421238137,1069451396,1189991438,2024-02-24 00:00:00 UTC,4.0,1000.0,Cleared,
1814569222,380897657,1069451396,1189991438,2024-02-26 00:00:00 UTC,4.0,1000.0,Cleared,
1543591693,1965427533,1069451396,1189991438,2024-02-27 00:00:00 UTC,4.0,1000.0,Cleared,
563745682,2131746541,1069451396,1189991438,2024-02-27 00:00:00 UTC,4.0,1000.0,Cleared,
401625220,1815874220,1148881892,805589879,2024-02-28 00:00:00 UTC,4.0,1000.0,Cleared,
2016280969,1553572310,1069451396,1189991438,2024-02-28 00:00:00 UTC,4.0,1000.0,Cleared,
680945056,1612994734,1509019523,930819360,2024-02-28 00:00:00 UTC,4.0,1000.0,Cleared,
1707741281,2080714665,1069451396,1189991438,2024-02-28 00:00:00 UTC,4.0,1000.0,Cleared,
1903137005,864557085,1148881892,805589879,2024-02-29 00:00:00 UTC,4.0,1000.0,Cleared,
636218792,225123206,1509019523,930819360,2024-02-29 00:00:00 UTC,4.0,1000.0,Cleared,
1547098299,2044167319,1069451396,1189991438,2024-02-29 00:00:00 UTC,4.0,1000.0,Cleared,
1079258970,1716327475,1148881892,805589879,2024-03-01 00:00:00 UTC,4.0,1000.0,Cleared,
277789303,3324520,1069451396,1189991438,2024-03-01 00:00:00 UTC,4.0,1000.0,Cleared,
199847982,50720065,1069451396,1189991438,2024-03-02 00:00:00 UTC,4.0,1000.0,Cleared,
219458708,1476874079,1069451396,1189991438,2024-03-02 00:00:00 UTC,4.0,1000.0,Cleared,
642552593,740901181,1509019523,930819360,2024-03-03 00:00:00 UTC,4.0,1000.0,Cleared,
517617496,601999950,1509019523,930819360,2024-03-03 00:00:00 UTC,4.0,1000.0,Cleared,
1780172096,1442430564,1069451396,1189991438,2024-03-03 00:00:00 UTC,4.0,1000.0,Cleared,
246542959,302953905,1148881892,805589879,2024-03-04 00:00:00 UTC,4.0,1000.0,Cleared,
1343521952,1815791103,1148881892,805589879,2024-03-05 00:00:00 UTC,4.0,1000.0,Cleared,
1776848251,365532793,1509019523,930819360,2024-03-06 00:00:00 UTC,4.0,1000.0,Cleared,
2052246367,1247347175,1148881892,805589879,2024-03-06 00:00:00 UTC,4.0,1000.0,Cleared,
815770477,233927531,1069451396,1189991438,2024-03-07 00:00:00 UTC,4.0,1000.0,Cleared,
1265591279,1885483317,1069451396,1189991438,2024-03-08 00:00:00 UTC,4.0,1000.0,Cleared,
1722774183,1092054107,1509019523,930819360,2024-03-09 00:00:00 UTC,4.0,1000.0,Cleared,
34788328,1530409713,1509019523,930819360,2024-03-10 00:00:00 UTC,4.0,1000.0,Cleared,
2105869461,146856775,1148881892,805589879,2024-03-10 00:00:00 UTC,4.0,1000.0,Cleared,
149018349,1045950662,1148881892,805589879,2024-03-11 00:00:00 UTC,4.0,1000.0,Cleared,
1397479746,1867221256,1148881892,805589879,2024-03-11 00:00:00 UTC,4.0,1000.0,Cleared,
932538880,2089901676,1509019523,930819360,2024-03-13 00:00:00 UTC,4.0,1000.0,Cleared,
1011290400,253683965,1069451396,1189991438,2024-03-14 00:00:00 UTC,4.0,1000.0,Cleared,
2102456920,1060166882,1509019523,930819360,2024-03-14 00:00:00 UTC,4.0,1000.0,Cleared,
318351649,1065751537,1069451396,1189991438,2024-03-14 00:00:00 UTC,4.0,1000.0,Cleared,
951897969,801609325,1148881892,805589879,2024-03-15 00:00:00 UTC,4.0,1000.0,Cleared,
120078585,812933606,1069451396,1189991438,2024-03-15 00:00:00 UTC,4.0,1000.0,Cleared,
1267480658,505708195,1148881892,805589879,2024-03-16 00:00:00 UTC,4.0,1000.0,Cleared,
1108261831,1645141271,1148881892,805589879,2024-03-17 00:00:00 UTC,4.0,1000.0,Cleared,
1866568977,1265816256,1148881892,805589879,2024-03-17 00:00:00 UTC,4.0,1000.0,Cleared,
566888735,1932352826,1069451396,1189991438,2024-03-18 00:00:00 UTC,4.0,1000.0,Cleared,
1733431582,719306124,1069451396,1189991438,2024-03-18 00:00:00 UTC,4.0,1000.0,Cleared,
1918677850,1203912307,1509019523,930819360,2024-03-18 00:00:00 UTC,4.0,1000.0,Cleared,
2068508393,385239212,1148881892,805589879,2024-03-19 00:00:00 UTC,4.0,1000.0,Cleared,
1703878619,150198441,1148881892,805589879,2024-03-20 00:00:00 UTC,4.0,1000.0,Cleared,
1643195396,1321921114,1509019523,930819360,2024-03-20 00:00:00 UTC,4.0,1000.0,Cleared,
2106792829,1569387575,1148881892,805589879,2024-03-21 00:00:00 UTC,4.0,1000.0,Cleared,
128093081,296330044,1509019523,930819360,2024-03-21 00:00:00 UTC,4.0,1000.0,Cleared,
1337223127,790449967,1509019523,930819360,2024-03-22 00:00:00 UTC,4.0,1000.0,Cleared,
927765141,843444792,1509019523,930819360,2024-03-22 00:00:00 UTC,4.0,1000.0,Cleared,
951690938,1506070145,1148881892,805589879,2024-03-23 00:00:00 UTC,4.0,1000.0,Cleared,
1920508868,844916044,1069451396,1189991438,2024-03-23 00:00:00 UTC,4.0,1000.0,Cleared,
1910275320,1468433341,1069451396,1189991438,2024-03-24 00:00:00 UTC,4.0,1000.0,Cleared,
466372773,1947763306,1148881892,805589879,2024-03-26 00:00:00 UTC,4.0,1000.0,Cleared,
203961853,1279118508,1069451396,1189991438,2024-03-26 00:00:00 UTC,4.0,1000.0,Cleared,
1271420915,1780813530,1148881892,805589879,2024-03-26 00:00:00 UTC,4.0,1000.0,Cleared,
924396039,721374749,1148881892,805589879,2024-03-27 00:00:00 UTC,4.0,1000.0,Cleared,
1935918682,481708834,1069451396,1189991438,2024-03-28 00:00:00 UTC,4.0,1000.0,Cleared,
1695121161,329918693,1148881892,805589879,2024-03-29 00:00:00 UTC,4.0,1000.0,Cleared,
1878021262,595120587,1069451396,1189991438,2024-03-29 00:00:00 UTC,4.0,1000.0,Cleared,
1896438285,561257869,1148881892,805589879,2024-03-29 00:00:00 UTC,4.0,1000.0,Cleared,
1181911781,2058553516,1148881892,805589879,2024-03-30 00:00:00 UTC,4.0,1000.0,Cleared,
1829853193,824597344,1148881892,805589879,2024-03-31 00:00:00 UTC,4.0,1000.0,Cleared,
1176418100,673225754,1509019523,930819360,2024-04-01 00:00:00 UTC,4.0,1000.0,Cleared,
1459635930,1702088291,1069451396,1189991438,2024-04-01 00:00:00 UTC,4.0,1000.0,Cleared,
1764166430,151742676,1069451396,1189991438,2024-04-01 00:00:00 UTC,4.0,1000.0,Cleared,
691980302,223475794,1148881892,805589879,2024-04-01 00:00:00 UTC,4.0,1000.0,Cleared,
413298720,1132409194,1069451396,1189991438,2024-04-02 00:00:00 UTC,4.0,1000.0,Cleared,
1187027251,1412896747,1148881892,805589879,2024-04-02 00:00:00 UTC,4.0,1000.0,Cleared,
865450245,314627827,1148881892,805589879,2024-04-03 00:00:00 UTC,4.0,1000.0,Cleared,
37399980,1511207413,1148881892,805589879,2024-04-03 00:00:00 UTC,4.0,1000.0,Cleared,
632909757,331190764,1069451396,1189991438,2024-04-03 00:00:00 UTC,4.0,1000.0,Cleared,
883952750,1409865393,1148881892,805589879,2024-04-04 00:00:00 UTC,4.0,1000.0,Cleared,
1658831653,105195109,1148881892,805589879,2024-04-04 00:00:00 UTC,4.0,1000.0,Cleared,
816027068,1717673283,1069451396,1189991438,2024-04-04 00:00:00 UTC,4.0,1000.0,Cleared,
984332915,687676816,1069451396,1189991438,2024-04-05 00:00:00 UTC,4.0,1000.0,Cleared,
1817753443,192558137,1148881892,805589879,2024-04-06 00:00:00 UTC,4.0,1000.0,Cleared,
459102679,962080614,1509019523,930819360,2024-04-08 00:00:00 UTC,4.0,1000.0,Cleared,
474484412,602518444,1148881892,805589879,2024-04-08 00:00:00 UTC,4.0,1000.0,Cleared,
51844536,2071206455,1509019523,930819360,2024-04-09 00:00:00 UTC,4.0,1000.0,Cleared,
449880933,630147092,1148881892,805589879,2024-04-09 00:00:00 UTC,4.0,1000.0,Cleared,
2117885322,1362858941,1069451396,1189991438,2024-04-11 00:00:00 UTC,4.0,1000.0,Cleared,
1180017859,908795178,1148881892,805589879,2024-04-13 00:00:00 UTC,4.0,1000.0,Cleared,
414738739,1678419939,1509019523,930819360,2024-04-14 00:00:00 UTC,4.0,1000.0,Cleared,
482596519,1089743176,1069451396,1189991438,2024-04-15 00:00:00 UTC,4.0,1000.0,Cleared,
2096051079,1992464815,1509019523,930819360,2024-04-15 00:00:00 UTC,4.0,1000.0,Cleared,
431279814,240297466,1148881892,805589879,2024-04-18 00:00:00 UTC,4.0,1000.0,Cleared,
284767618,135176814,1069451396,1189991438,2024-04-18 00:00:00 UTC,4.0,1000.0,Cleared,
1743390200,314114293,1509019523,930819360,2024-04-19 00:00:00 UTC,4.0,1000.0,Cleared,
162243612,1376690756,1148881892,805589879,2024-04-19 00:00:00 UTC,4.0,1000.0,Cleared,
47433432,768988390,1509019523,930819360,2024-04-20 00:00:00 UTC,4.0,1000.0,Cleared,
1570899021,1168413972,1148881892,805589879,2024-04-20 00:00:00 UTC,4.0,1000.0,Cleared,
1215766186,353968001,1148881892,805589879,2024-04-20 00:00:00 UTC,4.0,1000.0,Cleared,
559078253,23592739,1069451396,1189991438,2024-04-21 00:00:00 UTC,4.0,1000.0,Cleared,
113096904,1763150640,1069451396,1189991438,2024-04-21 00:00:00 UTC,4.0,1000.0,Cleared,
626509388,1855325460,1148881892,805589879,2024-04-23 00:00:00 UTC,4.0,1000.0,Cleared,
17775193,1185824346,1148881892,805589879,2024-04-23 00:00:00 UTC,4.0,1000.0,Cleared,
242507354,1815542600,1148881892,805589879,2024-04-24 00:00:00 UTC,4.0,1000.0,Cleared,
1000370509,340634215,1069451396,1189991438,2024-04-24 00:00:00 UTC,4.0,1000.0,Cleared,
2092139715,1860404332,1069451396,1189991438,2024-04-25 00:00:00 UTC,4.0,1000.0,Cleared,
838972663,822527960,1148881892,805589879,2024-04-26 00:00:00 UTC,4.0,1000.0,Cleared,
2019061862,2079843809,1148881892,805589879,2024-04-26 00:00:00 UTC,4.0,1000.0,Cleared,
765774256,1061238883,1148881892,805589879,2024-04-26 00:00:00 UTC,4.0,1000.0,Cleared,
1513993712,993425837,1509019523,930819360,2024-04-27 00:00:00 UTC,4.0,1000.0,Cleared,
409807248,1124405859,1509019523,930819360,2024-04-27 00:00:00 UTC,4.0,1000.0,Cleared,
28276720,1032239509,1148881892,805589879,2024-04-27 00:00:00 UTC,4.0,1000.0,Cleared,
921102986,27264972,1148881892,805589879,2024-04-27 00:00:00 UTC,4.0,1000.0,Cleared,
730516452,934713651,1148881892,805589879,2024-04-28 00:00:00 UTC,4.0,1000.0,Cleared,
968486499,1962356977,1069451396,1189991438,2024-04-29 00:00:00 UTC,4.0,1000.0,Cleared,
863820366,170546826,1069451396,1189991438,2024-04-29 00:00:00 UTC,4.0,1000.0,Cleared,
733172065,988291135,1069451396,1189991438,2024-04-30 00:00:00 UTC,4.0,1000.0,Cleared,
210789518,59070171,1148881892,805589879,2024-05-01 00:00:00 UTC,4.0,1000.0,Cleared,
494023066,420306209,1069451396,1189991438,2024-05-02 00:00:00 UTC,4.0,1000.0,Cleared,
1795674923,874469927,1509019523,930819360,2024-05-02 00:00:00 UTC,4.0,1000.0,Cleared,
496273499,319260213,1148881892,805589879,2024-05-03 00:00:00 UTC,4.0,1000.0,Cleared,
1505199830,1815589858,1148881892,805589879,2024-05-04 00:00:00 UTC,4.0,1000.0,Cleared,
543275815,971622494,1509019523,930819360,2024-05-04 00:00:00 UTC,4.0,1000.0,Cleared,
144771603,12762622,1069451396,1189991438,2024-05-04 00:00:00 UTC,4.0,1000.0,Cleared,
1213349525,1184954816,1509019523,930819360,2024-05-05 00:00:00 UTC,4.0,1000.0,Cleared,
783137243,1592937729,1069451396,1189991438,2024-05-05 00:00:00 UTC,4.0,1000.0,Cleared,
925904133,1691009904,1148881892,805589879,2024-05-07 00:00:00 UTC,4.0,1000.0,Cleared,
847433234,1406908095,1509019523,930819360,2024-05-07 00:00:00 UTC,4.0,1000.0,Cleared,
599541417,961965742,1069451396,1189991438,2024-05-07 00:00:00 UTC,4.0,1000.0,Cleared,
34873378,43094372,1069451396,1189991438,2024-05-08 00:00:00 UTC,4.0,1000.0,Cleared,
70667374,1157470341,1148881892,805589879,2024-05-09 00:00:00 UTC,4.0,1000.0,Cleared,
1924109688,68577867,1509019523,930819360,2024-05-09 00:00:00 UTC,4.0,1000.0,Cleared,
1928097443,22209055,1069451396,1189991438,2024-05-09 00:00:00 UTC,4.0,1000.0,Cleared,
5510163,1735774049,1148881892,805589879,2024-05-09 00:00:00 UTC,4.0,1000.0,Cleared,
403466394,1053490714,1069451396,1189991438,2024-05-10 00:00:00 UTC,4.0,1000.0,Cleared,
670660620,495297222,1069451396,1189991438,2024-05-11 00:00:00 UTC,4.0,1000.0,Cleared,
1152057429,503357768,1509019523,930819360,2024-05-11 00:00:00 UTC,4.0,1000.0,Cleared,
251480462,1901986850,1069451396,1189991438,2024-05-11 00:00:00 UTC,4.0,1000.0,Cleared,
821627706,1261883635,1148881892,805589879,2024-05-11 00:00:00 UTC,4.0,1000.0,Cleared,
814309053,1118940269,1069451396,1189991438,2024-05-12 00:00:00 UTC,4.0,1000.0,Cleared,
124371053,814252022,1509019523,930819360,2024-05-12 00:00:00 UTC,4.0,1000.0,Cleared,
1408563975,1597123698,1148881892,805589879,2024-05-12 00:00:00 UTC,4.0,1000.0,Cleared,
54690013,939947344,1509019523,930819360,2024-05-13 00:00:00 UTC,4.0,1000.0,Cleared,
729768869,171331654,1509019523,930819360,2024-05-13 00:00:00 UTC,4.0,1000.0,Cleared,
357510094,1079845151,1148881892,805589879,2024-05-14 00:00:00 UTC,4.0,1000.0,Cleared,
1205511407,1916629786,1509019523,930819360,2024-05-15 00:00:00 UTC,4.0,1000.0,Cleared,
1312107754,1583157703,1509019523,930819360,2024-05-16 00:00:00 UTC,4.0,1000.0,Cleared,
1715363949,1310109191,1069451396,1189991438,2024-05-16 00:00:00 UTC,4.0,1000.0,Cleared,
1063497575,2002490091,1148881892,805589879,2024-05-18 00:00:00 UTC,4.0,1000.0,Cleared,
876191414,1419000719,1069451396,1189991438,2024-05-19 00:00:00 UTC,4.0,1000.0,Cleared,
1957618751,1523389303,1069451396,1189991438,2024-05-19 00:00:00 UTC,4.0,1000.0,Cleared,
1091239480,1770496077,1148881892,805589879,2024-05-22 00:00:00 UTC,4.0,1000.0,Cleared,
1826598544,1826139629,1509019523,930819360,2024-05-23 00:00:00 UTC,4.0,1000.0,Cleared,
1735606947,88916123,1148881892,805589879,2024-05-24 00:00:00 UTC,4.0,1000.0,Cleared,
178974267,1574209815,1148881892,805589879,2024-05-26 00:00:00 UTC,4.0,1000.0,Cleared,
223489702,41423033,1148881892,805589879,2024-05-27 00:00:00 UTC,4.0,1000.0,Cleared,
1153835573,1417142262,1509019523,930819360,2024-05-28 00:00:00 UTC,4.0,1000.0,Cleared,
1635365147,1239898883,1509019523,930819360,2024-05-29 00:00:00 UTC,4.0,1000.0,Cleared,
1876489654,2029543411,1148881892,805589879,2024-05-29 00:00:00 UTC,4.0,1000.0,Cleared,
430902985,1702193774,1509019523,930819360,2024-05-30 00:00:00 UTC,4.0,1000.0,Cleared,
1982124694,2007830442,1069451396,1189991438,2024-05-30 00:00:00 UTC,4.0,1000.0,Cleared,
1127225598,2051551307,1509019523,930819360,2024-05-31 00:00:00 UTC,4.0,1000.0,Cleared,
1486641784,973951091,1509019523,930819360,2024-05-31 00:00:00 UTC,4.0,1000.0,Cleared,
252796995,1642555185,1509019523,930819360,2024-06-01 00:00:00 UTC,4.0,1000.0,Cleared,
1055760374,1907223435,1509019523,930819360,2024-06-01 00:00:00 UTC,4.0,1000.0,Cleared,
1515246226,1871673375,1509019523,930819360,2024-06-02 00:00:00 UTC,4.0,1000.0,Cleared,
911162874,1169490888,1069451396,1189991438,2024-06-02 00:00:00 UTC,4.0,1000.0,Cleared,
554732699,514355343,1069451396,1189991438,2024-06-03 00:00:00 UTC,4.0,1000.0,Cleared,
1135596998,411969171,1509019523,930819360,2024-06-04 00:00:00 UTC,4.0,1000.0,Cleared,
2021398748,637561142,1069451396,1189991438,2024-06-05 00:00:00 UTC,4.0,1000.0,Cleared,
663855007,497421002,1148881892,805589879,2024-06-07 00:00:00 UTC,4.0,1000.0,Cleared,
740499914,1309253189,1509019523,930819360,2024-06-08 00:00:00 UTC,4.0,1000.0,Cleared,
1798655952,540338267,1509019523,930819360,2024-06-08 00:00:00 UTC,4.0,1000.0,Cleared,
735701647,2107402617,1509019523,930819360,2024-06-09 00:00:00 UTC,4.0,1000.0,Cleared,
1543547330,461950427,1509019523,930819360,2024-06-09 00:00:00 UTC,4.0,1000.0,Cleared,
30893780,180343013,1069451396,1189991438,2024-06-09 00:00:00 UTC,4.0,1000.0,Cleared,
947059924,780339541,1069451396,1189991438,2024-06-10 00:00:00 UTC,4.0,1000.0,Cleared,
847764577,478785254,1509019523,930819360,2024-06-10 00:00:00 UTC,4.0,1000.0,Cleared,
590916793,1492629093,1069451396,1189991438,2024-06-11 00:00:00 UTC,4.0,1000.0,Cleared,
908828107,151608169,1509019523,930819360,2024-06-11 00:00:00 UTC,4.0,1000.0,Cleared,
953563466,677018593,1069451396,1189991438,2024-06-12 00:00:00 UTC,4.0,1000.0,Cleared,
88745736,407771237,1509019523,930819360,2024-06-12 00:00:00 UTC,4.0,1000.0,Cleared,
1899069075,486077976,1148881892,805589879,2024-06-12 00:00:00 UTC,4.0,1000.0,Cleared,
2001698532,1782754711,1069451396,1189991438,2024-06-12 00:00:00 UTC,4.0,1000.0,Cleared,
1763773285,282064074,1148881892,805589879,2024-06-13 00:00:00 UTC,4.0,1000.0,Cleared,
316494534,568185664,1509019523,930819360,2024-06-14 00:00:00 UTC,4.0,1000.0,Cleared,
111429579,814745245,1509019523,930819360,2024-06-14 00:00:00 UTC,4.0,1000.0,Cleared,
1606754450,118224089,1509019523,930819360,2024-06-15 00:00:00 UTC,4.0,1000.0,Cleared,
36246290,1830446504,1148881892,805589879,2024-06-15 00:00:00 UTC,4.0,1000.0,Cleared,
145081875,791936248,1148881892,805589879,2024-06-16 00:00:00 UTC,4.0,1000.0,Cleared,
1123699495,648323002,1148881892,805589879,2024-06-16 00:00:00 UTC,4.0,1000.0,Cleared,
565701944,534516893,1509019523,930819360,2024-06-17 00:00:00 UTC,4.0,1000.0,Cleared,
752148880,2022392781,1069451396,1189991438,2024-06-17 00:00:00 UTC,4.0,1000.0,Cleared,
772401949,1079665504,1069451396,1189991438,2024-06-17 00:00:00 UTC,4.0,1000.0,Cleared,
1291167575,312210104,1509019523,930819360,2024-06-18 00:00:00 UTC,4.0,1000.0,Cleared,
2030313257,38142947,1148881892,805589879,2024-06-19 00:00:00 UTC,4.0,1000.0,Cleared,
1684142210,640943525,1509019523,930819360,2024-06-20 00:00:00 UTC,4.0,1000.0,Cleared,
1937039921,1582670200,1148881892,805589879,2024-06-20 00:00:00 UTC,4.0,1000.0,Cleared,
444107191,2073490324,1509019523,930819360,2024-06-21 00:00:00 UTC,4.0,1000.0,Cleared,
713547796,81027483,1069451396,1189991438,2024-06-22 00:00:00 UTC,4.0,1000.0,Cleared,
1320596578,8494482,1509019523,930819360,2024-06-23 00:00:00 UTC,4.0,1000.0,Cleared,
